DateTime,사용자,세션,신규방문자,페이지뷰
2018-10-06 16:00:00,5,5,1,11
2018-10-06 17:00:00,6,6,3,43
2018-10-06 18:00:00,7,6,2,35
2018-10-06 19:00:00,3,2,0,8
2018-10-06 20:00:00,4,4,1,4
2018-10-06 21:00:00,8,9,3,43
2018-10-06 22:00:00,5,4,0,33
2018-10-06 23:00:00,4,4,1,21
2018-10-07 00:00:00,1,1,1,1
2018-10-07 01:00:00,2,2,2,5
2018-10-07 02:00:00,2,2,0,4
2018-10-07 03:00:00,1,1,0,3
2018-10-07 04:00:00,1,1,0,8
2018-10-07 05:00:00,0,0,0,0
2018-10-07 06:00:00,0,0,0,0
2018-10-07 07:00:00,0,0,0,0
2018-10-07 08:00:00,3,3,2,9
2018-10-07 09:00:00,3,3,2,17
2018-10-07 10:00:00,3,3,0,8
2018-10-07 11:00:00,6,7,4,27
2018-10-07 12:00:00,5,5,3,16
2018-10-07 13:00:00,8,8,3,49
2018-10-07 14:00:00,11,11,9,105
2018-10-07 15:00:00,15,14,8,77
2018-10-07 16:00:00,8,8,4,14
2018-10-07 17:00:00,6,6,3,28
2018-10-07 18:00:00,5,4,1,18
2018-10-07 19:00:00,5,5,3,22
2018-10-07 20:00:00,2,2,1,10
2018-10-07 21:00:00,1,0,0,5
2018-10-07 22:00:00,6,6,4,15
2018-10-07 23:00:00,6,5,2,40
2018-10-08 00:00:00,2,3,1,11
2018-10-08 01:00:00,1,1,0,1
2018-10-08 02:00:00,2,2,1,3
2018-10-08 03:00:00,3,3,1,15
2018-10-08 04:00:00,2,2,0,18
2018-10-08 05:00:00,1,1,0,1
2018-10-08 06:00:00,0,0,0,0
2018-10-08 07:00:00,4,4,0,4
2018-10-08 08:00:00,1,1,0,1
2018-10-08 09:00:00,2,2,1,2
2018-10-08 10:00:00,5,5,2,7
2018-10-08 11:00:00,2,2,0,4
2018-10-08 12:00:00,6,6,0,15
2018-10-08 13:00:00,3,3,2,12
2018-10-08 14:00:00,4,4,3,7
2018-10-08 15:00:00,4,4,2,8
2018-10-08 16:00:00,3,3,1,13
2018-10-08 17:00:00,3,3,0,28
2018-10-08 18:00:00,3,3,1,9
2018-10-08 19:00:00,7,6,2,11
2018-10-08 20:00:00,3,3,1,7
2018-10-08 21:00:00,1,1,1,34
2018-10-08 22:00:00,1,0,0,16
2018-10-08 23:00:00,6,6,5,18
2018-10-09 00:00:00,3,3,2,5
2018-10-09 01:00:00,4,4,1,7
2018-10-09 02:00:00,2,2,1,3
2018-10-09 03:00:00,0,0,0,0
2018-10-09 04:00:00,0,0,0,0
2018-10-09 05:00:00,4,4,3,39
2018-10-09 06:00:00,0,0,0,0
2018-10-09 07:00:00,3,3,0,3
2018-10-09 08:00:00,2,2,1,3
2018-10-09 09:00:00,6,6,6,11
2018-10-09 10:00:00,3,3,1,7
2018-10-09 11:00:00,0,0,0,0
2018-10-09 12:00:00,3,3,1,3
2018-10-09 13:00:00,1,1,0,1
2018-10-09 14:00:00,0,0,0,0
2018-10-09 15:00:00,5,5,3,16
2018-10-09 16:00:00,2,2,2,13
2018-10-09 17:00:00,0,0,0,0
2018-10-09 18:00:00,1,1,0,1
2018-10-09 19:00:00,5,5,2,18
2018-10-09 20:00:00,1,1,0,8
2018-10-09 21:00:00,1,1,0,13
2018-10-09 22:00:00,4,4,0,55
2018-10-09 23:00:00,4,4,0,9
2018-10-10 00:00:00,4,4,1,6
2018-10-10 01:00:00,4,4,0,75
2018-10-10 02:00:00,2,2,1,2
2018-10-10 03:00:00,1,1,0,23
2018-10-10 04:00:00,3,2,0,40
2018-10-10 05:00:00,1,1,0,21
2018-10-10 06:00:00,0,0,0,0
2018-10-10 07:00:00,1,1,0,1
2018-10-10 08:00:00,0,0,0,0
2018-10-10 09:00:00,2,2,2,9
2018-10-10 10:00:00,5,5,2,16
2018-10-10 11:00:00,3,3,0,8
2018-10-10 12:00:00,4,4,3,32
2018-10-10 13:00:00,5,5,1,37
2018-10-10 14:00:00,6,5,2,34
2018-10-10 15:00:00,6,6,3,27
2018-10-10 16:00:00,8,7,1,45
2018-10-10 17:00:00,5,5,1,22
2018-10-10 18:00:00,5,4,1,13
2018-10-10 19:00:00,5,5,3,20
2018-10-10 20:00:00,8,8,4,30
2018-10-10 21:00:00,4,2,1,25
2018-10-10 22:00:00,3,3,1,18
2018-10-10 23:00:00,6,6,2,46
2018-10-11 00:00:00,2,2,1,18
2018-10-11 01:00:00,1,1,0,18
2018-10-11 02:00:00,1,1,0,3
2018-10-11 03:00:00,0,0,0,0
2018-10-11 04:00:00,0,0,0,0
2018-10-11 05:00:00,2,2,2,4
2018-10-11 06:00:00,0,0,0,0
2018-10-11 07:00:00,1,1,0,3
2018-10-11 08:00:00,3,3,0,4
2018-10-11 09:00:00,1,1,0,20
2018-10-11 10:00:00,4,5,3,10
2018-10-11 11:00:00,7,5,2,55
2018-10-11 12:00:00,2,1,0,89
2018-10-11 13:00:00,7,7,4,30
2018-10-11 14:00:00,9,9,3,28
2018-10-11 15:00:00,5,4,0,38
2018-10-11 16:00:00,1,1,1,2
2018-10-11 17:00:00,3,4,0,11
2018-10-11 18:00:00,5,5,0,53
2018-10-11 19:00:00,8,7,2,33
2018-10-11 20:00:00,3,3,2,7
2018-10-11 21:00:00,3,3,0,11
2018-10-11 22:00:00,3,3,0,11
2018-10-11 23:00:00,7,6,1,33
2018-10-12 00:00:00,4,4,1,55
2018-10-12 01:00:00,3,3,1,43
2018-10-12 02:00:00,2,2,1,7
2018-10-12 03:00:00,3,3,0,15
2018-10-12 04:00:00,2,1,0,12
2018-10-12 05:00:00,1,1,1,7
2018-10-12 06:00:00,1,1,0,2
2018-10-12 07:00:00,3,3,1,3
2018-10-12 08:00:00,2,2,0,2
2018-10-12 09:00:00,7,7,3,27
2018-10-12 10:00:00,10,10,2,35
2018-10-12 11:00:00,7,6,1,34
2018-10-12 12:00:00,3,3,0,6
2018-10-12 13:00:00,8,8,1,24
2018-10-12 14:00:00,5,5,3,12
2018-10-12 15:00:00,3,3,1,18
2018-10-12 16:00:00,5,5,4,28
2018-10-12 17:00:00,4,3,2,21
2018-10-12 18:00:00,3,3,2,11
2018-10-12 19:00:00,6,6,1,10
2018-10-12 20:00:00,6,6,4,14
2018-10-12 21:00:00,5,5,2,62
2018-10-12 22:00:00,4,4,1,8
2018-10-12 23:00:00,5,5,2,14
2018-10-13 00:00:00,3,3,0,28
2018-10-13 01:00:00,7,6,2,27
2018-10-13 02:00:00,1,1,0,96
2018-10-13 03:00:00,1,1,0,27
2018-10-13 04:00:00,3,2,0,22
2018-10-13 05:00:00,2,2,1,24
2018-10-13 06:00:00,2,2,0,26
2018-10-13 07:00:00,4,4,2,31
2018-10-13 08:00:00,3,3,0,9
2018-10-13 09:00:00,5,5,2,12
2018-10-13 10:00:00,7,5,3,38
2018-10-13 11:00:00,5,5,2,72
2018-10-13 12:00:00,3,3,0,9
2018-10-13 13:00:00,6,5,2,89
2018-10-13 14:00:00,3,4,3,13
2018-10-13 15:00:00,6,6,0,18
2018-10-13 16:00:00,7,7,0,36
2018-10-13 17:00:00,5,5,1,10
2018-10-13 18:00:00,6,6,1,9
2018-10-13 19:00:00,2,2,0,2
2018-10-13 20:00:00,2,3,0,3
2018-10-13 21:00:00,8,7,1,17
2018-10-13 22:00:00,7,8,2,25
2018-10-13 23:00:00,8,7,1,34
2018-10-14 00:00:00,10,12,1,53
2018-10-14 01:00:00,6,4,0,14
2018-10-14 02:00:00,6,5,1,23
2018-10-14 03:00:00,3,4,0,13
2018-10-14 04:00:00,4,3,1,5
2018-10-14 05:00:00,2,2,1,3
2018-10-14 06:00:00,5,5,1,23
2018-10-14 07:00:00,3,3,2,46
2018-10-14 08:00:00,2,2,0,6
2018-10-14 09:00:00,6,6,3,23
2018-10-14 10:00:00,4,4,0,20
2018-10-14 11:00:00,3,3,2,7
2018-10-14 12:00:00,10,10,2,38
2018-10-14 13:00:00,11,10,2,135
2018-10-14 14:00:00,10,10,1,60
2018-10-14 15:00:00,9,9,1,53
2018-10-14 16:00:00,5,4,0,35
2018-10-14 17:00:00,11,11,1,46
2018-10-14 18:00:00,9,8,2,67
2018-10-14 19:00:00,6,6,0,29
2018-10-14 20:00:00,13,14,2,86
2018-10-14 21:00:00,11,8,0,96
2018-10-14 22:00:00,10,10,0,59
2018-10-14 23:00:00,11,10,1,81
2018-10-15 00:00:00,9,10,1,70
2018-10-15 01:00:00,6,6,0,21
2018-10-15 02:00:00,4,4,1,14
2018-10-15 03:00:00,5,6,2,10
2018-10-15 04:00:00,2,2,1,8
2018-10-15 05:00:00,1,1,0,3
2018-10-15 06:00:00,1,1,0,2
2018-10-15 07:00:00,4,4,0,7
2018-10-15 08:00:00,6,5,2,27
2018-10-15 09:00:00,16,15,8,82
2018-10-15 10:00:00,16,16,3,175
2018-10-15 11:00:00,10,10,2,103
2018-10-15 12:00:00,26,24,7,162
2018-10-15 13:00:00,13,10,1,86
2018-10-15 14:00:00,14,12,3,39
2018-10-15 15:00:00,9,8,1,59
2018-10-15 16:00:00,11,10,4,70
2018-10-15 17:00:00,15,14,5,50
2018-10-15 18:00:00,10,12,3,70
2018-10-15 19:00:00,12,13,4,101
2018-10-15 20:00:00,10,14,1,93
2018-10-15 21:00:00,9,10,2,71
2018-10-15 22:00:00,11,11,2,58
2018-10-15 23:00:00,9,9,2,46
2018-10-16 00:00:00,3,3,0,11
2018-10-16 01:00:00,1,1,1,4
2018-10-16 02:00:00,2,2,2,3
2018-10-16 03:00:00,0,0,0,0
2018-10-16 04:00:00,1,1,0,3
2018-10-16 05:00:00,4,3,2,25
2018-10-16 06:00:00,0,0,0,0
2018-10-16 07:00:00,2,4,0,17
2018-10-16 08:00:00,9,9,5,26
2018-10-16 09:00:00,14,14,6,73
2018-10-16 10:00:00,12,12,3,37
2018-10-16 11:00:00,6,3,1,17
2018-10-16 12:00:00,5,5,0,8
2018-10-16 13:00:00,7,7,2,23
2018-10-16 14:00:00,8,10,5,22
2018-10-16 15:00:00,10,10,5,40
2018-10-16 16:00:00,12,13,4,115
2018-10-16 17:00:00,16,16,8,35
2018-10-16 18:00:00,18,17,8,225
2018-10-16 19:00:00,13,12,4,126
2018-10-16 20:00:00,14,14,4,300
2018-10-16 21:00:00,9,8,1,253
2018-10-16 22:00:00,11,9,2,371
2018-10-16 23:00:00,12,10,6,79
2018-10-17 00:00:00,27,29,18,144
2018-10-17 01:00:00,48,50,40,212
2018-10-17 02:00:00,11,9,5,71
2018-10-17 03:00:00,10,8,7,42
2018-10-17 04:00:00,3,2,1,17
2018-10-17 05:00:00,7,7,6,30
2018-10-17 06:00:00,14,15,12,24
2018-10-17 07:00:00,26,27,21,86
2018-10-17 08:00:00,57,62,46,325
2018-10-17 09:00:00,35,34,26,128
2018-10-17 10:00:00,47,49,28,270
2018-10-17 11:00:00,44,40,25,287
2018-10-17 12:00:00,31,30,16,249
2018-10-17 13:00:00,25,26,12,329
2018-10-17 14:00:00,31,32,11,208
2018-10-17 15:00:00,32,33,18,249
2018-10-17 16:00:00,33,29,16,278
2018-10-17 17:00:00,25,24,13,149
2018-10-17 18:00:00,24,24,11,106
2018-10-17 19:00:00,16,13,6,134
2018-10-17 20:00:00,16,15,5,38
2018-10-17 21:00:00,22,22,10,154
2018-10-17 22:00:00,21,23,9,187
2018-10-17 23:00:00,18,15,7,179
2018-10-18 00:00:00,20,21,9,127
2018-10-18 01:00:00,10,10,4,48
2018-10-18 02:00:00,7,6,2,27
2018-10-18 03:00:00,2,2,0,12
2018-10-18 04:00:00,0,0,0,0
2018-10-18 05:00:00,0,0,0,0
2018-10-18 06:00:00,8,8,5,25
2018-10-18 07:00:00,6,6,2,18
2018-10-18 08:00:00,8,8,1,27
2018-10-18 09:00:00,18,18,11,71
2018-10-18 10:00:00,12,12,5,56
2018-10-18 11:00:00,10,10,7,37
2018-10-18 12:00:00,12,10,7,85
2018-10-18 13:00:00,7,7,2,31
2018-10-18 14:00:00,13,13,8,46
2018-10-18 15:00:00,17,17,13,137
2018-10-18 16:00:00,19,15,8,99
2018-10-18 17:00:00,13,11,7,77
2018-10-18 18:00:00,14,17,3,114
2018-10-18 19:00:00,15,16,6,147
2018-10-18 20:00:00,11,11,3,35
2018-10-18 21:00:00,9,9,2,26
2018-10-18 22:00:00,11,13,2,109
2018-10-18 23:00:00,16,17,9,40
2018-10-19 00:00:00,11,11,2,105
2018-10-19 01:00:00,3,3,2,6
2018-10-19 02:00:00,0,0,0,0
2018-10-19 03:00:00,1,1,1,13
2018-10-19 04:00:00,2,2,1,11
2018-10-19 05:00:00,1,2,0,23
2018-10-19 06:00:00,2,4,2,30
2018-10-19 07:00:00,4,4,2,7
2018-10-19 08:00:00,13,14,5,49
2018-10-19 09:00:00,4,4,2,8
2018-10-19 10:00:00,16,15,8,96
2018-10-19 11:00:00,20,20,9,92
2018-10-19 12:00:00,5,7,2,79
2018-10-19 13:00:00,17,18,9,149
2018-10-19 14:00:00,14,12,8,45
2018-10-19 15:00:00,24,24,6,99
2018-10-19 16:00:00,18,14,4,183
2018-10-19 17:00:00,11,11,5,66
2018-10-19 18:00:00,9,9,3,32
2018-10-19 19:00:00,7,6,1,23
2018-10-19 20:00:00,8,8,3,34
2018-10-19 21:00:00,10,10,2,30
2018-10-19 22:00:00,4,4,2,6
2018-10-19 23:00:00,4,4,1,12
2018-10-20 00:00:00,7,9,4,67
2018-10-20 01:00:00,3,3,1,4
2018-10-20 02:00:00,5,5,0,15
2018-10-20 03:00:00,4,4,2,11
2018-10-20 04:00:00,1,1,0,1
2018-10-20 05:00:00,1,1,1,1
2018-10-20 06:00:00,2,3,1,18
2018-10-20 07:00:00,0,0,0,0
2018-10-20 08:00:00,4,5,3,11
2018-10-20 09:00:00,4,4,1,13
2018-10-20 10:00:00,5,5,2,47
2018-10-20 11:00:00,24,23,23,48
2018-10-20 12:00:00,15,12,7,30
2018-10-20 13:00:00,5,5,2,11
2018-10-20 14:00:00,12,13,4,53
2018-10-20 15:00:00,10,8,1,84
2018-10-20 16:00:00,11,12,7,89
2018-10-20 17:00:00,7,8,2,37
2018-10-20 18:00:00,5,5,0,25
2018-10-20 19:00:00,5,4,1,7
2018-10-20 20:00:00,10,11,4,74
2018-10-20 21:00:00,11,9,1,51
2018-10-20 22:00:00,7,7,2,28
2018-10-20 23:00:00,10,9,3,67
2018-10-21 00:00:00,10,10,4,85
2018-10-21 01:00:00,7,5,0,128
2018-10-21 02:00:00,4,4,2,30
2018-10-21 03:00:00,2,2,0,9
2018-10-21 04:00:00,1,1,0,1
2018-10-21 05:00:00,2,2,1,3
2018-10-21 06:00:00,1,1,0,1
2018-10-21 07:00:00,2,2,0,11
2018-10-21 08:00:00,4,4,0,12
2018-10-21 09:00:00,9,8,5,58
2018-10-21 10:00:00,7,8,2,32
2018-10-21 11:00:00,8,7,2,41
2018-10-21 12:00:00,13,15,4,178
2018-10-21 13:00:00,16,14,5,171
2018-10-21 14:00:00,8,8,4,60
2018-10-21 15:00:00,10,10,2,77
2018-10-21 16:00:00,7,8,4,50
2018-10-21 17:00:00,8,10,4,81
2018-10-21 18:00:00,7,10,1,79
2018-10-21 19:00:00,7,5,4,56
2018-10-21 20:00:00,10,9,4,50
2018-10-21 21:00:00,8,8,3,36
2018-10-21 22:00:00,8,9,3,61
2018-10-21 23:00:00,3,4,0,37
2018-10-22 00:00:00,7,8,2,28
2018-10-22 01:00:00,2,1,0,3
2018-10-22 02:00:00,3,3,1,8
2018-10-22 03:00:00,2,2,2,2
2018-10-22 04:00:00,1,1,1,2
2018-10-22 05:00:00,1,1,1,17
2018-10-22 06:00:00,1,1,1,1
2018-10-22 07:00:00,5,5,3,19
2018-10-22 08:00:00,4,5,2,24
2018-10-22 09:00:00,12,14,5,230
2018-10-22 10:00:00,17,19,9,143
2018-10-22 11:00:00,22,22,5,161
2018-10-22 12:00:00,6,5,2,34
2018-10-22 13:00:00,9,9,2,58
2018-10-22 14:00:00,15,17,8,64
2018-10-22 15:00:00,15,18,4,83
2018-10-22 16:00:00,10,11,4,65
2018-10-22 17:00:00,9,9,1,50
2018-10-22 18:00:00,6,5,2,18
2018-10-22 19:00:00,8,8,2,22
2018-10-22 20:00:00,5,4,2,8
2018-10-22 21:00:00,11,15,4,127
2018-10-22 22:00:00,2,2,0,14
2018-10-22 23:00:00,9,10,2,74
2018-10-23 00:00:00,3,3,0,18
2018-10-23 01:00:00,5,8,3,28
2018-10-23 02:00:00,5,6,1,58
2018-10-23 03:00:00,3,4,3,11
2018-10-23 04:00:00,1,1,1,1
2018-10-23 05:00:00,1,1,0,1
2018-10-23 06:00:00,5,6,2,27
2018-10-23 07:00:00,2,3,0,37
2018-10-23 08:00:00,8,8,3,26
2018-10-23 09:00:00,7,7,1,58
2018-10-23 10:00:00,12,12,8,83
2018-10-23 11:00:00,13,14,5,70
2018-10-23 12:00:00,2,1,0,3
2018-10-23 13:00:00,13,13,5,100
2018-10-23 14:00:00,14,12,8,68
2018-10-23 15:00:00,16,18,10,76
2018-10-23 16:00:00,12,13,3,99
2018-10-23 17:00:00,13,19,7,76
2018-10-23 18:00:00,15,19,9,86
2018-10-23 19:00:00,15,14,5,107
2018-10-23 20:00:00,12,10,5,68
2018-10-23 21:00:00,11,12,6,32
2018-10-23 22:00:00,12,15,6,40
2018-10-23 23:00:00,10,11,4,102
2018-10-24 00:00:00,7,7,3,74
2018-10-24 01:00:00,8,9,5,81
2018-10-24 02:00:00,3,2,1,12
2018-10-24 03:00:00,0,0,0,0
2018-10-24 04:00:00,5,5,4,8
2018-10-24 05:00:00,2,1,1,4
2018-10-24 06:00:00,3,3,2,3
2018-10-24 07:00:00,4,4,2,7
2018-10-24 08:00:00,3,4,2,17
2018-10-24 09:00:00,10,13,6,72
2018-10-24 10:00:00,12,11,3,41
2018-10-24 11:00:00,10,8,2,37
2018-10-24 12:00:00,8,10,3,80
2018-10-24 13:00:00,9,9,3,40
2018-10-24 14:00:00,10,11,6,46
2018-10-24 15:00:00,18,18,4,81
2018-10-24 16:00:00,9,9,5,26
2018-10-24 17:00:00,9,11,4,50
2018-10-24 18:00:00,6,5,1,7
2018-10-24 19:00:00,5,4,2,20
2018-10-24 20:00:00,5,5,1,12
2018-10-24 21:00:00,7,7,0,27
2018-10-24 22:00:00,5,5,1,14
2018-10-24 23:00:00,5,5,2,8
2018-10-25 00:00:00,5,7,3,87
2018-10-25 01:00:00,8,8,3,16
2018-10-25 02:00:00,2,3,0,27
2018-10-25 03:00:00,3,3,2,4
2018-10-25 04:00:00,0,0,0,0
2018-10-25 05:00:00,0,0,0,0
2018-10-25 06:00:00,0,0,0,0
2018-10-25 07:00:00,1,1,0,2
2018-10-25 08:00:00,3,3,1,3
2018-10-25 09:00:00,6,7,2,27
2018-10-25 10:00:00,8,9,1,27
2018-10-25 11:00:00,3,5,0,7
2018-10-25 12:00:00,9,7,2,159
2018-10-25 13:00:00,10,11,2,72
2018-10-25 14:00:00,14,15,6,64
2018-10-25 15:00:00,11,11,3,36
2018-10-25 16:00:00,7,7,3,9
2018-10-25 17:00:00,9,9,4,34
2018-10-25 18:00:00,8,8,2,38
2018-10-25 19:00:00,5,6,1,35
2018-10-25 20:00:00,6,6,0,19
2018-10-25 21:00:00,9,9,1,12
2018-10-25 22:00:00,9,9,1,54
2018-10-25 23:00:00,2,2,0,4
2018-10-26 00:00:00,4,4,1,26
2018-10-26 01:00:00,6,6,0,45
2018-10-26 02:00:00,4,2,0,40
2018-10-26 03:00:00,3,4,1,15
2018-10-26 04:00:00,0,0,0,0
2018-10-26 05:00:00,1,1,0,1
2018-10-26 06:00:00,0,0,0,0
2018-10-26 07:00:00,3,3,1,11
2018-10-26 08:00:00,5,5,1,18
2018-10-26 09:00:00,10,11,3,51
2018-10-26 10:00:00,10,10,3,29
2018-10-26 11:00:00,8,7,4,54
2018-10-26 12:00:00,6,7,3,23
2018-10-26 13:00:00,8,8,3,35
2018-10-26 14:00:00,9,11,2,81
2018-10-26 15:00:00,7,9,2,47
2018-10-26 16:00:00,6,7,0,33
2018-10-26 17:00:00,12,14,1,55
2018-10-26 18:00:00,6,5,2,31
2018-10-26 19:00:00,13,15,4,98
2018-10-26 20:00:00,5,5,2,14
2018-10-26 21:00:00,7,8,1,74
2018-10-26 22:00:00,4,4,0,15
2018-10-26 23:00:00,6,6,0,15
2018-10-27 00:00:00,1,1,0,3
2018-10-27 01:00:00,4,4,2,30
2018-10-27 02:00:00,1,1,0,14
2018-10-27 03:00:00,3,3,0,3
2018-10-27 04:00:00,0,0,0,0
2018-10-27 05:00:00,1,1,0,23
2018-10-27 06:00:00,0,0,0,0
2018-10-27 07:00:00,1,1,0,1
2018-10-27 08:00:00,6,6,2,35
2018-10-27 09:00:00,4,3,1,11
2018-10-27 10:00:00,3,4,0,28
2018-10-27 11:00:00,4,4,2,8
2018-10-27 12:00:00,2,2,1,4
2018-10-27 13:00:00,2,2,1,14
2018-10-27 14:00:00,6,6,3,9
2018-10-27 15:00:00,2,2,2,7
2018-10-27 16:00:00,5,5,1,26
2018-10-27 17:00:00,3,3,0,15
2018-10-27 18:00:00,1,1,0,1
2018-10-27 19:00:00,6,6,0,11
2018-10-27 20:00:00,3,3,0,3
2018-10-27 21:00:00,5,5,1,27
2018-10-27 22:00:00,6,5,2,39
2018-10-27 23:00:00,3,3,0,23
2018-10-28 00:00:00,8,8,1,49
2018-10-28 01:00:00,3,3,1,13
2018-10-28 02:00:00,1,1,0,11
2018-10-28 03:00:00,0,0,0,0
2018-10-28 04:00:00,1,1,1,1
2018-10-28 05:00:00,1,1,0,1
2018-10-28 06:00:00,1,1,0,1
2018-10-28 07:00:00,1,1,0,1
2018-10-28 08:00:00,3,3,0,9
2018-10-28 09:00:00,1,1,0,2
2018-10-28 10:00:00,8,8,3,31
2018-10-28 11:00:00,6,6,1,16
2018-10-28 12:00:00,2,2,1,15
2018-10-28 13:00:00,4,4,1,70
2018-10-28 14:00:00,2,2,0,7
2018-10-28 15:00:00,8,8,2,17
2018-10-28 16:00:00,3,2,1,19
2018-10-28 17:00:00,5,5,1,17
2018-10-28 18:00:00,3,4,1,76
2018-10-28 19:00:00,5,7,1,35
2018-10-28 20:00:00,3,3,1,8
2018-10-28 21:00:00,9,8,0,82
2018-10-28 22:00:00,7,7,2,43
2018-10-28 23:00:00,3,2,1,14
2018-10-29 00:00:00,4,4,2,36
2018-10-29 01:00:00,1,1,0,1
2018-10-29 02:00:00,2,3,1,31
2018-10-29 03:00:00,1,1,0,84
2018-10-29 04:00:00,2,2,0,7
2018-10-29 05:00:00,1,2,0,10
2018-10-29 06:00:00,1,1,0,1
2018-10-29 07:00:00,3,3,0,4
2018-10-29 08:00:00,4,4,1,13
2018-10-29 09:00:00,8,8,1,110
2018-10-29 10:00:00,7,7,1,183
2018-10-29 11:00:00,5,5,1,9
2018-10-29 12:00:00,20,23,7,269
2018-10-29 13:00:00,8,7,1,87
2018-10-29 14:00:00,9,12,0,76
2018-10-29 15:00:00,5,5,0,53
2018-10-29 16:00:00,6,6,2,14
2018-10-29 17:00:00,9,9,4,132
2018-10-29 18:00:00,7,7,0,65
2018-10-29 19:00:00,6,6,0,65
2018-10-29 20:00:00,6,6,2,7
2018-10-29 21:00:00,3,3,0,3
2018-10-29 22:00:00,4,4,0,8
2018-10-29 23:00:00,5,4,2,36
2018-10-30 00:00:00,3,4,0,32
2018-10-30 01:00:00,4,4,1,9
2018-10-30 02:00:00,1,1,1,2
2018-10-30 03:00:00,2,2,1,17
2018-10-30 04:00:00,0,0,0,0
2018-10-30 05:00:00,0,0,0,0
2018-10-30 06:00:00,1,1,0,1
2018-10-30 07:00:00,3,3,1,9
2018-10-30 08:00:00,7,6,1,42
2018-10-30 09:00:00,6,6,2,24
2018-10-30 10:00:00,6,5,0,31
2018-10-30 11:00:00,12,15,5,149
2018-10-30 12:00:00,14,14,5,85
2018-10-30 13:00:00,11,10,1,66
2018-10-30 14:00:00,10,11,3,67
2018-10-30 15:00:00,6,4,2,59
2018-10-30 16:00:00,8,10,0,88
2018-10-30 17:00:00,8,10,4,83
2018-10-30 18:00:00,6,6,0,48
2018-10-30 19:00:00,8,8,1,94
2018-10-30 20:00:00,9,7,2,58
2018-10-30 21:00:00,3,3,1,9
2018-10-30 22:00:00,7,7,2,27
2018-10-30 23:00:00,12,13,3,130
2018-10-31 00:00:00,5,5,1,82
2018-10-31 01:00:00,4,4,0,34
2018-10-31 02:00:00,0,0,0,0
2018-10-31 03:00:00,1,2,1,40
2018-10-31 04:00:00,2,1,1,8
2018-10-31 05:00:00,2,2,0,3
2018-10-31 06:00:00,0,0,0,0
2018-10-31 07:00:00,2,2,0,5
2018-10-31 08:00:00,4,4,0,5
2018-10-31 09:00:00,13,14,3,83
2018-10-31 10:00:00,10,10,2,56
2018-10-31 11:00:00,9,7,0,49
2018-10-31 12:00:00,9,10,0,87
2018-10-31 13:00:00,20,19,7,154
2018-10-31 14:00:00,7,7,0,73
2018-10-31 15:00:00,15,16,5,93
2018-10-31 16:00:00,9,8,1,77
2018-10-31 17:00:00,10,12,0,62
2018-10-31 18:00:00,8,7,2,51
2018-10-31 19:00:00,9,7,1,69
2018-10-31 20:00:00,10,10,2,46
2018-10-31 21:00:00,5,5,1,23
2018-10-31 22:00:00,3,3,0,3
2018-10-31 23:00:00,4,3,0,23
2018-11-01 00:00:00,3,4,0,44
2018-11-01 01:00:00,2,2,0,4
2018-11-01 02:00:00,3,3,3,9
2018-11-01 03:00:00,0,0,0,0
2018-11-01 04:00:00,0,0,0,0
2018-11-01 05:00:00,0,0,0,0
2018-11-01 06:00:00,3,3,1,4
2018-11-01 07:00:00,3,3,0,3
2018-11-01 08:00:00,4,5,1,16
2018-11-01 09:00:00,5,6,3,16
2018-11-01 10:00:00,8,10,0,57
2018-11-01 11:00:00,6,7,1,29
2018-11-01 12:00:00,7,9,1,51
2018-11-01 13:00:00,11,8,2,98
2018-11-01 14:00:00,4,3,0,24
2018-11-01 15:00:00,7,7,1,21
2018-11-01 16:00:00,6,6,1,19
2018-11-01 17:00:00,2,2,0,3
2018-11-01 18:00:00,6,5,1,90
2018-11-01 19:00:00,3,2,1,20
2018-11-01 20:00:00,8,10,3,54
2018-11-01 21:00:00,5,5,0,9
2018-11-01 22:00:00,7,8,2,52
2018-11-01 23:00:00,9,10,1,125
2018-11-02 00:00:00,3,3,1,16
2018-11-02 01:00:00,5,7,1,48
2018-11-02 02:00:00,4,3,2,41
2018-11-02 03:00:00,0,0,0,0
2018-11-02 04:00:00,1,2,0,9
2018-11-02 05:00:00,1,1,0,1
2018-11-02 06:00:00,1,1,0,1
2018-11-02 07:00:00,1,2,0,2
2018-11-02 08:00:00,4,4,1,14
2018-11-02 09:00:00,8,9,2,66
2018-11-02 10:00:00,7,7,1,24
2018-11-02 11:00:00,4,3,0,27
2018-11-02 12:00:00,10,10,3,64
2018-11-02 13:00:00,9,9,2,67
2018-11-02 14:00:00,8,7,2,51
2018-11-02 15:00:00,8,9,1,26
2018-11-02 16:00:00,6,7,1,54
2018-11-02 17:00:00,5,5,0,49
2018-11-02 18:00:00,9,10,0,58
2018-11-02 19:00:00,4,2,0,21
2018-11-02 20:00:00,6,7,0,83
2018-11-02 21:00:00,7,7,1,35
2018-11-02 22:00:00,3,2,0,24
2018-11-02 23:00:00,5,7,1,86
2018-11-03 00:00:00,1,1,0,6
2018-11-03 01:00:00,1,1,0,4
2018-11-03 02:00:00,2,2,0,10
2018-11-03 03:00:00,2,2,0,4
2018-11-03 04:00:00,2,3,2,25
2018-11-03 05:00:00,2,2,0,43
2018-11-03 06:00:00,0,0,0,0
2018-11-03 07:00:00,0,0,0,0
2018-11-03 08:00:00,1,1,0,1
