USD/NTD,EUR/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD
29.39,1.22595,109.57,1.38755,0.78285,7.819
29.407,1.2274,109.175,1.39575,0.77805,7.8189
29.4,1.2262,108.625,1.3835,0.7813,7.81935
29.245,1.23215,107.655,1.3973,0.78515,7.8249
29.301,1.2273,107.36,1.3882,0.7798,7.8238
29.306,1.23,106.89,1.3953,0.7829,7.82275
29.235,1.2329,106.62,1.4038,0.7887,7.8234
29.23,1.2337,107.01,1.39855,0.7853,7.82625
29.318,1.2201,106.86,1.37595,0.7732,7.8273
29.29,1.2259,105.78,1.37645,0.77605,7.82935
29.292,1.2294,105.46,1.3775,0.7736,7.8315
29.287,1.23355,106.1,1.38225,0.7765,7.83275
29.254,1.24175,105.675,1.3879,0.78165,7.8345
29.261,1.2403,105.95,1.3896,0.78125,7.8337
29.3,1.2312,106.715,1.383,0.78025,7.8396
29.28,1.2331,106.555,1.38685,0.7875,7.84005
29.252,1.2322,106.96,1.38975,0.78665,7.8394
29.257,1.2373,106.68,1.3951,0.78835,7.8415
29.2,1.23705,106.12,1.39835,0.78695,7.8408
29.231,1.2312,105.74,1.39325,0.77915,7.84335
29.201,1.227,105.915,1.3934,0.7694,7.84395
29.175,1.2345,106.46,1.40545,0.77025,7.8445
29.189,1.2279,106.33,1.4028,0.7695,7.84615
29.153,1.23645,105.7,1.416,0.7756,7.8463
29.17,1.23245,105.07,1.4108,0.77275,7.84845
29.153,1.23785,105.13,1.41815,0.7733,7.8473
29.135,1.24415,105.49,1.4158,0.7725,7.84665
29.163,1.24035,105.55,1.41735,0.76635,7.84725
29.165,1.23055,106.585,1.40505,0.767,7.84855
29.12,1.2323,106.19,1.4053,0.77005,7.84855
29.12,1.23245,106.285,1.4015,0.76795,7.8478
29.142,1.2331,106.3,1.4063,0.76855,7.8481
29.148,1.2323,106.17,1.40785,0.7692,7.8491
29.209,1.22805,107.1,1.4103,0.76735,7.8494
29.19,1.23215,106.99,1.41605,0.77225,7.84945
29.201,1.2368,106.985,1.421,0.7746,7.84975
29.26,1.2367,106.905,1.4181,0.7757,7.84985
29.302,1.2343,107.64,1.42875,0.78015,7.84975
29.425,1.236,107.25,1.42605,0.77765,7.84995
29.362,1.23965,106.975,1.43625,0.7783,7.84995
29.366,1.2369,107.325,1.42735,0.7755,7.84995
29.34,1.2383,107.34,1.4197,0.7797,7.84895
29.407,1.2327,107.58,1.4054,0.77055,7.8452
29.528,1.22535,107.9,1.4002,0.76545,7.84285
29.616,1.2192,108.855,1.39325,0.76045,7.84575
29.66,1.21955,109.255,1.39395,0.7567,7.84845
29.705,1.21645,109.37,1.39075,0.7562,7.84755
29.636,1.20835,109.33,1.38885,0.75465,7.8477
29.605,1.2115,109.28,1.3755,0.7553,7.84875
29.758,1.2015,109.765,1.36355,0.7521,7.84975
29.742,1.19965,109.675,1.36115,0.7523,7.8493
29.716,1.19665,109.075,1.3563,0.7524,7.8498
29.763,1.1928,109.215,1.35405,0.7518,7.84955
29.783,1.1905,108.98,1.3527,0.7487,7.84945
29.928,1.1837,109.71,1.35295,0.7425,7.84985
29.872,1.1855,109.925,1.35275,0.74745,7.84975
29.773,1.19145,109.39,1.35265,0.7539,7.8497
29.742,1.1975,109.52,1.35795,0.75485,7.84985
29.848,1.19265,109.85,1.35295,0.75205,7.8492
29.892,1.18445,110.175,1.35025,0.74905,7.84995
29.906,1.1816,110.585,1.35225,0.75315,7.84975
29.912,1.1811,110.905,1.3507,0.75135,7.84985
29.992,1.17245,111.34,1.34045,0.75165,7.84985
29.922,1.182,110.97,1.34605,0.76005,7.84915
29.96,1.17175,109.95,1.33915,0.75305,7.8489
29.915,1.173,109.64,1.33725,0.75605,7.8473
29.945,1.1705,109.37,1.3355,0.75775,7.84615
29.928,1.1691,109.48,1.3318,0.7563,7.84475
29.988,1.15705,108.725,1.3247,0.7541,7.8471
30.05,1.16005,108.77,1.32815,0.75275,7.845
29.98,1.17175,108.75,1.33395,0.7583,7.84775
29.864,1.169,109.12,1.32875,0.75505,7.8442
29.82,1.1688,109.48,1.33515,0.76295,7.84645
29.815,1.1705,109.79,1.33265,0.76395,7.8469
29.738,1.1762,110.02,1.34195,0.7646,7.8469
29.74,1.182,109.9,1.34575,0.7651,7.8454
29.816,1.1772,109.38,1.34145,0.75865,7.84555
29.821,1.18095,109.965,1.34235,0.76135,7.8458
29.86,1.1799,110.3,1.34065,0.76175,7.84685
29.89,1.1739,110.655,1.33255,0.75665,7.8486
29.938,1.1818,109.965,1.34015,0.7559,7.84835
30.002,1.1595,110.43,1.32595,0.7464,7.84915
30.186,1.15825,109.72,1.32035,0.73715,7.8489
30.17,1.15555,110.14,1.31565,0.73885,7.8478
30.302,1.1555,110.605,1.3139,0.7362,7.84555
30.307,1.1655,110.16,1.32905,0.7415,7.8454
30.403,1.1653,109.55,1.32505,0.7434,7.8473
30.412,1.16825,109.66,1.32645,0.7406,7.8476
30.454,1.16465,109.75,1.3201,0.7374,7.84785
30.586,1.15545,110.345,1.30775,0.73395,7.8475
30.5,1.16135,110.665,1.3108,0.7385,7.8464
30.523,1.16375,110.77,1.3153,0.73755,7.8462
30.586,1.16675,110.94,1.3174,0.7384,7.8458
30.501,1.16385,110.535,1.31745,0.73825,7.842
30.54,1.16845,110.66,1.3238,0.73845,7.84705
30.5,1.1707,110.555,1.32435,0.74065,7.8483
30.386,1.17705,110.43,1.3346,0.74715,7.84845
30.403,1.17425,111.08,1.32845,0.74585,7.8484
30.481,1.1732,111.03,1.3277,0.74145,7.84895
30.542,1.16815,112.315,1.32195,0.7389,7.8482
30.556,1.1628,112.745,1.3124,0.73845,7.8486
30.575,1.16935,112.455,1.32425,0.74315,7.84865
30.516,1.1732,112.33,1.32405,0.7426,7.8484
30.582,1.1619,113.04,1.30885,0.7348,7.8493
30.632,1.1607,113.02,1.30195,0.7373,7.8493
30.716,1.1648,112.455,1.3016,0.73695,7.8479
30.645,1.17305,110.95,1.31515,0.7415,7.847
30.72,1.16875,111.215,1.3114,0.7381,7.84615
30.632,1.169,111.26,1.31505,0.74065,7.84595
30.573,1.1722,110.715,1.31855,0.7433,7.8477
30.592,1.16425,111.08,1.31065,0.7383,7.8485
30.609,1.1665,111.075,1.31235,0.7399,7.84805
30.614,1.1717,111.39,1.31425,0.74185,7.8489
30.616,1.1686,112.085,1.3116,0.74065,7.84945
30.682,1.1621,111.655,1.30795,0.7375,7.84925
30.706,1.1573,111.72,1.29895,0.73565,7.8492
30.63,1.1562,111.275,1.29655,0.73935,7.8489
30.621,1.1576,111.34,1.29595,0.74295,7.84925
30.616,1.1597,110.95,1.2915,0.742,7.8497
30.626,1.1588,111.08,1.28535,0.74185,7.84965
30.708,1.1461,110.78,1.27635,0.7306,7.8499
30.812,1.1375,110.2,1.27425,0.7273,7.8498
30.807,1.1416,111.08,1.2804,0.7264,7.85
30.858,1.13255,111.265,1.2714,0.7225,7.85
30.845,1.1372,110.805,1.27085,0.72655,7.8496
30.802,1.1416,110.705,1.27315,0.7287,7.8487
30.76,1.14145,110.66,1.2738,0.73125,7.84975
30.73,1.1518,110.145,1.28265,0.73565,7.8498
30.73,1.1558,110.43,1.2874,0.7338,7.8499
30.79,1.156,110.775,1.2864,0.729,7.84995
30.783,1.1561,111.41,1.2834,0.728,7.84985
30.772,1.1611,111.14,1.28395,0.73125,7.84995
30.724,1.1692,111.12,1.2897,0.7348,7.8499
30.706,1.16705,111.185,1.2872,0.731,7.84945
30.711,1.1701,111.675,1.3026,0.729,7.8494
30.731,1.16845,110.75,1.3023,0.72525,7.8477
30.712,1.1622,110.99,1.29175,0.7214,7.84955
30.766,1.1561,111.47,1.28255,0.71715,7.84915
30.806,1.1556,111.5,1.2805,0.71565,7.8483
30.802,1.1638,111.265,1.2921,0.71885,7.84935
30.776,1.1646,110.69,1.2935,0.71565,7.84935
30.83,1.1566,111.025,1.2933,0.71165,7.8499
30.814,1.16285,111.51,1.3061,0.7125,7.84965
30.825,1.1594,111.46,1.3032,0.71175,7.84905
30.805,1.162,111.5,1.30405,0.7186,7.8476
30.76,1.1715,111.88,1.31245,0.7212,7.84835
30.805,1.165,111.915,1.30915,0.71685,7.84695
30.813,1.168,111.92,1.31425,0.72,7.8439
30.793,1.17075,112.38,1.3161,0.72465,7.84505
30.795,1.1706,112.26,1.3196,0.72715,7.8441
30.716,1.1776,112.73,1.32265,0.72915,7.81885
30.675,1.1745,112.95,1.31305,0.72385,7.81
30.697,1.1771,112.83,1.31615,0.7256,7.8124
30.602,1.17105,112.69,1.31175,0.72325,7.815
30.551,1.1629,113.415,1.3075,0.7222,7.82355
30.525,1.15825,113.95,1.3032,0.7212,7.8286
30.668,1.15365,113.83,1.2996,0.71895,7.83735
30.67,1.1571,113.9,1.30035,0.71655,7.83765
30.792,1.1492,114.33,1.29705,0.70775,7.8345
30.84,1.1505,113.84,1.3038,0.7062,7.8327
30.926,1.14905,113.735,1.3059,0.7045,7.82695
30.968,1.1474,113.17,1.30595,0.70735,7.83295
31.105,1.15435,112.275,1.31895,0.7087,7.8367
30.91,1.15835,112.36,1.3237,0.7122,7.8357
30.94,1.1563,111.775,1.31195,0.7125,7.8373
30.92,1.1586,112.13,1.31815,0.71255,7.8368
30.85,1.15695,112.2,1.3161,0.7156,7.83845
30.975,1.1512,112.59,1.31125,0.71285,7.8393
30.976,1.14505,112.46,1.3034,0.7111,7.839
30.92,1.1527,112.73,1.30725,0.71075,7.8394
30.985,1.1466,112.32,1.2987,0.7083,7.8393
30.947,1.1425,112.51,1.29475,0.7084,7.8402
30.996,1.1399,112.325,1.28985,0.7061,7.8388
31.006,1.1375,112.03,1.2813,0.7035,7.84085
30.996,1.1407,111.945,1.2834,0.71055,7.8421
30.985,1.13655,112.83,1.27635,0.7085,7.8444
30.968,1.13505,113.06,1.27325,0.7085,7.84565
30.926,1.13625,112.92,1.28965,0.7145,7.83965
30.738,1.1434,112.925,1.3028,0.72395,7.8374
30.771,1.1384,113.18,1.2991,0.7198,7.836
30.782,1.14195,113.28,1.30835,0.7229,7.83415
30.76,1.1469,113.165,1.31455,0.726,7.8316
30.702,1.1436,113.7,1.3136,0.72895,7.8292
30.812,1.1343,113.825,1.3021,0.72455,7.8282
30.888,1.12525,114.11,1.28535,0.71915,7.83345
30.902,1.1229,114.11,1.28815,0.72075,7.83095
30.932,1.1281,113.895,1.29645,0.72065,7.83295
30.845,1.1345,113.485,1.29865,0.7292,7.8302
30.888,1.1361,113.28,1.2822,0.72845,7.8327
30.906,1.14205,112.845,1.2874,0.73205,7.83295
30.908,1.14685,112.445,1.2874,0.7297,7.83195
30.908,1.13985,112.865,1.28155,0.7239,7.83145
30.894,1.14035,112.97,1.27865,0.7242,7.83025
30.902,1.14095,112.845,1.28575,0.7247,7.82685
30.886,1.1365,113.345,1.283,0.72655,7.82405
30.9,1.13075,113.56,1.27385,0.72315,7.82395
30.91,1.12705,113.835,1.2747,0.7233,7.8284
30.84,1.1394,113.285,1.28315,0.7329,7.82215
30.85,1.1378,113.465,1.27755,0.73075,7.82135
30.752,1.13655,113.465,1.28095,0.73805,7.81995
30.705,1.13905,113.075,1.277,0.73845,7.81145
30.806,1.13265,113.055,1.27045,0.72935,7.80735
30.857,1.13295,113.035,1.27235,0.7229,7.8128
30.841,1.1372,112.785,1.2752,0.72155,7.8139
30.877,1.14305,112.665,1.273,0.72195,7.81315
30.894,1.1368,113.08,1.2584,0.7194,7.81465
30.881,1.1318,113.455,1.24855,0.721,7.8166
30.85,1.13845,113.44,1.2651,0.7241,7.80885
30.867,1.1348,113.575,1.2608,0.7179,7.8122
30.87,1.13165,113.405,1.25965,0.7175,7.8142
30.87,1.13655,112.505,1.26605,0.7193,7.81755
30.813,1.13975,112.385,1.2663,0.71965,7.82475
30.843,1.1422,111.915,1.2654,0.71065,7.8283
30.8,1.1471,111.205,1.2685,0.71095,7.82795
30.824,1.1369,111.225,1.26575,0.70335,7.83265
30.838,1.13935,111.005,1.26765,0.7069,7.832
30.81,1.14035,110.275,1.2684,0.70545,7.83265
30.815,1.1397,110.455,1.2706,0.70575,7.83325
30.802,1.13845,110.875,1.2657,0.70485,7.83415
30.733,1.14595,110.365,1.26535,0.7049,7.8321
30.794,1.146,109.185,1.2742,0.7018,7.8358
30.886,1.1362,107.765,1.2556,0.6972,7.8333
30.863,1.1414,107.915,1.26615,0.703,7.83155
30.812,1.1434,108.125,1.27375,0.7136,7.83725
30.836,1.1436,108.925,1.27535,0.71235,7.83845
30.801,1.14645,108.845,1.2734,0.71555,7.83945
30.782,1.155,107.855,1.2773,0.71785,7.83845
30.802,1.1525,108.285,1.2746,0.72155,7.84165
30.851,1.14755,108.115,1.28325,0.71905,7.84245
30.82,1.14565,108.675,1.28745,0.7219,7.84255
30.831,1.14015,108.63,1.2872,0.72025,7.8447
30.852,1.13885,108.76,1.2849,0.71585,7.84455
30.842,1.1397,109.405,1.295,0.71885,7.84425
30.851,1.13845,109.585,1.2862,0.71675,7.84565
30.896,1.13595,109.375,1.28715,0.71285,7.84615
30.892,1.13555,109.555,1.29535,0.7132,7.84525
30.885,1.13565,109.685,1.3031,0.7096,7.84635
30.825,1.1316,109.75,1.3088,0.7098,7.84655
30.79,1.1396,109.435,1.31645,0.71815,7.84625
30.811,1.14405,109.225,1.3142,0.7165,7.84595
30.776,1.1431,109.315,1.30665,0.71935,7.8443
30.809,1.1315,109.96,1.2914,0.70925,7.84715
30.831,1.12815,110.565,1.287,0.70825,7.84845
30.831,1.13145,110.755,1.2896,0.71165,7.8483
30.833,1.12675,111.085,1.28475,0.71155,7.8475
30.85,1.12765,110.315,1.28105,0.70865,7.84745
30.843,1.12975,110.605,1.2901,0.7146,7.84785
30.846,1.13015,110.67,1.29175,0.71155,7.84885
30.824,1.13525,110.885,1.30405,0.7165,7.8491
30.83,1.136,110.715,1.30615,0.7122,7.84805
30.822,1.1346,110.745,1.3034,0.71125,7.8486
30.793,1.13445,110.655,1.3081,0.71525,7.84875
30.783,1.13535,110.825,1.31545,0.71535,7.84945
30.775,1.13875,110.365,1.3279,0.7178,7.84955
30.83,1.1345,111.865,1.324,0.7083,7.84905
30.847,1.13185,111.94,1.317,0.7076,7.84965
30.852,1.13035,111.815,1.31375,0.7036,7.84985
30.869,1.13075,111.775,1.31685,0.704,7.84985
30.902,1.12015,111.065,1.30885,0.70065,7.84985
30.91,1.12455,111.25,1.3008,0.7046,7.84975
30.905,1.1268,111.345,1.3233,0.70705,7.84995
30.91,1.1286,111.375,1.3141,0.70595,7.84985
30.901,1.13325,111.625,1.332,0.70685,7.84985
30.888,1.13265,111.685,1.3226,0.709,7.84955
30.832,1.1348,111.515,1.32865,0.71175,7.84975
30.838,1.13535,111.285,1.327,0.7099,7.84995
30.833,1.1349,111.575,1.3236,0.70865,7.84995
30.816,1.14075,110.345,1.3178,0.7148,7.84805
30.806,1.13715,110.775,1.31305,0.71055,7.84725
30.83,1.1299,110.085,1.31865,0.70855,7.84815
30.835,1.1308,110.145,1.3191,0.7128,7.84905
30.856,1.1272,110.605,1.3202,0.70995,7.84915
30.856,1.12355,110.135,1.31295,0.70905,7.85005
30.825,1.1234,110.765,1.3023,0.709,7.84985
30.801,1.12415,111.015,1.3071,0.71305,7.8496
30.843,1.1204,111.37,1.3071,0.7074,7.84985
30.817,1.124,111.51,1.31815,0.7118,7.84955
30.845,1.1228,111.47,1.3055,0.70995,7.84955
30.841,1.1272,111.265,1.3069,0.7147,7.84275
30.845,1.1263,111.175,1.30705,0.71475,7.83955
30.866,1.1281,111.135,1.3084,0.7156,7.8435
30.88,1.12925,111.935,1.3064,0.7139,7.84305
30.866,1.13165,111.945,1.31,0.7168,7.8409
30.874,1.13125,111.895,1.30845,0.715,7.8402
30.848,1.1319,112.035,1.3052,0.72015,7.8453
30.841,1.12495,111.855,1.3012,0.7163,7.84515
30.842,1.12465,111.92,1.29995,0.71555,7.8446
30.856,1.12445,111.915,1.29955,0.71375,7.84525
30.858,1.12545,111.885,1.29955,0.7115,7.8448
30.875,1.1214,111.805,1.2926,0.7043,7.84255
30.905,1.11505,111.855,1.28945,0.70095,7.8433
30.907,1.1133,111.685,1.29025,0.70295,7.84465
30.897,1.1158,111.77,1.29375,0.70495,7.84425
30.905,1.11885,111.335,1.2964,0.70445,7.84535
30.905,1.121,111.535,1.30695,0.7024,7.84395
30.907,1.1165,111.495,1.3022,0.69965,7.84475
30.925,1.11915,110.745,1.31225,0.69935,7.84595
30.911,1.1195,110.675,1.30895,0.70255,7.8478
30.92,1.12055,110.145,1.3044,0.7022,7.84835
30.956,1.11805,109.63,1.2999,0.6967,7.848
30.958,1.1225,109.785,1.29945,0.69955,7.84825
31.082,1.123,109.645,1.30075,0.69735,7.84875
31.128,1.124,109.64,1.2937,0.69435,7.84875
31.11,1.1214,109.535,1.2916,0.69265,7.84985
31.165,1.12115,109.455,1.28225,0.69195,7.84905
31.297,1.11755,109.675,1.2783,0.6883,7.84935
31.385,1.1165,110.165,1.2752,0.69335,7.84895
31.46,1.115,110.095,1.26885,0.68755,7.84915
31.53,1.11545,110.395,1.2666,0.6886,7.84945
31.547,1.1141,110.205,1.2613,0.6873,7.8488
31.52,1.1188,109.565,1.2673,0.6901,7.8484
31.45,1.1194,109.515,1.27195,0.6924,7.84945
31.484,1.1187,109.305,1.2657,0.6917,7.84885
31.581,1.1156,109.27,1.26355,0.6915,7.84945
31.61,1.1133,109.755,1.26305,0.69305,7.84875
31.612,1.1153,108.83,1.26255,0.69275,7.84375
31.503,1.1171,108.275,1.2651,0.69465,7.83525
31.48,1.1262,108.025,1.26575,0.69795,7.83905
31.39,1.12685,108.22,1.27115,0.69995,7.84015
31.402,1.12405,108.235,1.269,0.6979,7.83985
31.436,1.1297,108.68,1.2721,0.69635,7.84265
31.436,1.1321,108.585,1.2696,0.6957,7.83565
31.43,1.1341,108.265,1.2743,0.6953,7.82465
31.512,1.13015,108.325,1.2681,0.6913,7.82695
31.53,1.1289,108.225,1.2669,0.69,7.82515
31.52,1.12165,108.585,1.2583,0.68745,7.8291
31.528,1.1198,108.25,1.2537,0.6836,7.83345
31.35,1.1202,108.405,1.2565,0.6871,7.82795
31.175,1.12935,107.725,1.2721,0.69195,7.81485
31.15,1.13025,107.435,1.2686,0.69195,7.80915
31.11,1.13795,107.425,1.27295,0.69455,7.8121
31.115,1.1388,107.005,1.2763,0.69675,7.8068
31.14,1.1364,107.455,1.2678,0.69825,7.8095
31.101,1.1365,107.995,1.26805,0.6995,7.81415
31.072,1.1384,107.665,1.2669,0.70135,7.80705
31.002,1.13245,108.3,1.26565,0.69965,7.8082
31.052,1.1289,108.23,1.26245,0.69815,7.80365
31.13,1.1278,107.745,1.257,0.69965,7.796
31.102,1.129,107.805,1.2586,0.7028,7.7853
31.107,1.1265,108.025,1.25545,0.702,7.7917
31.196,1.1232,108.345,1.2528,0.69925,7.79775
31.181,1.12035,108.825,1.2465,0.69385,7.81135
31.16,1.1222,108.935,1.24705,0.69165,7.81345
31.026,1.12745,108.065,1.2538,0.69755,7.8176
31.081,1.1268,108.285,1.2545,0.7007,7.8229
31.052,1.1276,107.925,1.256,0.70315,7.8288
31.042,1.12445,108.085,1.24655,0.703,7.8168
31.075,1.12125,108.245,1.2409,0.70105,7.8141
31.077,1.1238,107.735,1.247,0.7031,7.81455
31.05,1.126,107.675,1.2523,0.70625,7.8054
31.083,1.12195,107.855,1.2487,0.70375,7.80725
31.091,1.11885,108.145,1.2435,0.7023,7.80925
31.084,1.11375,108.035,1.2459,0.6979,7.8134
31.085,1.11295,108.075,1.2477,0.69685,7.81485
31.09,1.1137,108.64,1.2431,0.69305,7.81585
31.102,1.1119,108.66,1.2332,0.6906,7.81655
31.075,1.1145,108.605,1.2164,0.68985,7.82205
31.096,1.1153,108.545,1.21645,0.68895,7.82665
31.182,1.10385,109.145,1.21155,0.68465,7.82675
31.376,1.11,106.915,1.21325,0.67975,7.82155
31.628,1.1137,105.905,1.2121,0.67585,7.8329
31.51,1.121,106.375,1.219,0.6789,7.83285
31.487,1.11935,106.275,1.21675,0.67305,7.83995
31.363,1.122,106.035,1.2171,0.6777,7.8411
31.4,1.11645,105.375,1.2055,0.67675,7.8449
31.506,1.1189,105.255,1.2064,0.6766,7.8464
31.402,1.1179,106.435,1.2059,0.6777,7.84545
31.405,1.1154,106.225,1.208,0.6778,7.841
31.366,1.10835,106.195,1.2124,0.6781,7.8401
31.352,1.11055,106.555,1.21265,0.67735,7.84375
31.405,1.10755,106.415,1.2094,0.67815,7.84445
31.366,1.10945,106.525,1.2137,0.6781,7.84345
31.384,1.1106,106.445,1.2148,0.67725,7.84225
31.402,1.1072,106.605,1.22,0.6759,7.8402
31.451,1.1115,105.785,1.22495,0.6751,7.8445
31.415,1.11085,105.78,1.2245,0.6752,7.8454
31.42,1.1087,105.765,1.2241,0.6747,7.84605
31.442,1.10765,106.135,1.2194,0.6739,7.84465
31.41,1.1038,106.455,1.21735,0.67165,7.8436
31.402,1.09785,106.295,1.2109,0.67265,7.8427
31.432,1.09405,106.055,1.1982,0.6721,7.8438
31.365,1.0988,106.245,1.2163,0.6783,7.83825
31.28,1.1039,106.505,1.2258,0.681,7.8398
31.257,1.1046,107.025,1.2299,0.6828,7.838
31.25,1.1034,106.94,1.2281,0.6858,7.8404
31.23,1.1038,107.255,1.2316,0.68575,7.84095
31.22,1.1031,107.825,1.23615,0.68665,7.84005
31.055,1.1023,107.87,1.2329,0.68865,7.8293
31.002,1.10655,107.875,1.2449,0.68785,7.82025
31.035,1.1018,108.175,1.2414,0.6844,7.82435
31.0,1.1055,108.195,1.2476,0.6834,7.82805
31.006,1.106,108.035,1.24745,0.67955,7.82815
30.98,1.1056,107.89,1.2563,0.68025,7.8338
31.057,1.0979,107.525,1.2435,0.67705,7.83955
31.013,1.099,107.625,1.2422,0.678,7.8399
31.034,1.0997,107.335,1.2446,0.67795,7.83895
31.04,1.09445,107.655,1.2334,0.67545,7.83785
31.042,1.09205,107.87,1.22905,0.67595,7.8406
31.045,1.0886,108.39,1.2281,0.66945,7.84145
31.063,1.09135,107.715,1.2276,0.6695,7.8401
31.064,1.0946,107.245,1.2291,0.67115,7.842
30.973,1.0971,106.775,1.23335,0.67545,7.8429
30.902,1.0967,106.845,1.2297,0.67425,7.84415
30.842,1.09865,107.185,1.22785,0.6752,7.84405
30.85,1.09835,107.245,1.22325,0.6742,7.84365
30.62,1.10195,108.235,1.2578,0.6762,7.84415
30.686,1.10295,108.365,1.2663,0.67685,7.84435
30.722,1.1037,108.665,1.2738,0.67345,7.84495
30.681,1.1072,108.805,1.2785,0.67925,7.84465
30.611,1.1123,108.665,1.2877,0.68335,7.8433
30.592,1.11725,108.625,1.2985,0.68745,7.8421
30.594,1.11435,108.525,1.2952,0.68655,7.84315
30.611,1.11255,108.395,1.28815,0.68445,7.84235
30.586,1.1131,108.665,1.28945,0.6835,7.8391
30.594,1.11195,108.62,1.28565,0.68335,7.83735
30.572,1.1095,108.755,1.2849,0.6821,7.83855
30.522,1.1084,108.845,1.2845,0.68495,7.84065
30.533,1.1118,108.865,1.2894,0.687,7.83965
30.462,1.1165,108.57,1.2944,0.6917,7.83765
30.479,1.11645,107.965,1.29685,0.69095,7.8381
30.405,1.1151,108.425,1.293,0.69155,7.83805
30.371,1.1136,108.875,1.2899,0.69135,7.83655
30.4,1.1079,109.015,1.28835,0.6894,7.83175
30.406,1.1072,108.975,1.28705,0.68915,7.82455
30.412,1.1048,109.275,1.2817,0.6884,7.82505
30.435,1.1023,108.985,1.2799,0.68565,7.83315
30.422,1.1025,109.265,1.28355,0.6845,7.8271
30.503,1.10035,109.075,1.28405,0.6844,7.83005
30.582,1.10115,108.705,1.2837,0.68005,7.82745
30.538,1.1022,108.515,1.2876,0.6794,7.8285
30.501,1.10635,108.965,1.2956,0.68195,7.82845
30.509,1.1071,108.675,1.2953,0.68035,7.8275
30.5,1.1063,108.405,1.29075,0.68125,7.8257
30.524,1.108,108.525,1.29335,0.67995,7.82375
30.517,1.1066,108.655,1.29185,0.6791,7.8238
30.507,1.1029,108.875,1.2873,0.6794,7.8272
30.512,1.10135,108.945,1.2868,0.67775,7.82785
30.515,1.10095,109.19,1.2844,0.67795,7.82865
30.505,1.1009,109.405,1.29295,0.6764,7.8285
30.513,1.10075,109.495,1.291,0.6776,7.82735
30.509,1.10195,109.625,1.29205,0.67785,7.8288
30.507,1.1077,109.135,1.297,0.68435,7.8293
30.508,1.10825,108.475,1.30355,0.6818,7.82855
30.5,1.10855,108.9,1.314,0.68465,7.8289
30.5,1.1107,108.655,1.31465,0.68435,7.8289
30.502,1.10675,108.535,1.3167,0.6827,7.82815
30.503,1.1072,108.635,1.31395,0.68275,7.8264
30.505,1.1084,108.735,1.3117,0.68235,7.81925
30.406,1.1137,108.625,1.3205,0.6883,7.8062
30.317,1.118,109.635,1.342,0.6922,7.80295
30.263,1.1139,109.425,1.3369,0.6876,7.78995
30.21,1.11405,109.58,1.3254,0.6851,7.7898
30.233,1.113,109.445,1.3096,0.68445,7.78865
30.208,1.11255,109.575,1.3124,0.68785,7.79335
30.21,1.1119,109.365,1.30245,0.6892,7.7975
30.215,1.10825,109.345,1.3024,0.6912,7.7892
30.205,1.1085,109.4,1.2932,0.69225,7.78615
30.203,1.10895,109.45,1.2983,0.6922,7.7905
30.201,1.10925,109.555,1.2988,0.69285,7.78725
30.203,1.1137,109.485,1.3033,0.69535,7.78795
30.135,1.1204,109.155,1.31155,0.6989,7.7866
30.106,1.1204,108.635,1.31345,0.70075,7.78735
30.114,1.121,108.815,1.321,0.69995,7.78975
30.105,1.11595,108.005,1.3098,0.6955,7.7795
30.11,1.1163,108.075,1.30655,0.6948,7.7724
30.082,1.11755,108.385,1.3154,0.6905,7.7739
30.087,1.1143,108.425,1.3147,0.6879,7.77915
30.008,1.11065,109.335,1.31025,0.6869,7.77215
30.019,1.1108,109.57,1.30655,0.68765,7.76595
29.952,1.1124,109.645,1.2998,0.69125,7.7716
29.942,1.1136,109.965,1.2955,0.6903,7.77405
29.95,1.1122,109.915,1.3009,0.689,7.77725
29.955,1.1152,109.975,1.3028,0.6907,7.7711
29.96,1.1138,110.215,1.30815,0.69075,7.76985
29.96,1.10895,110.155,1.29765,0.68735,7.76915
30.277,1.10145,108.895,1.2984,0.6731,7.76855
30.25,1.10275,109.045,1.313,0.6707,7.76925
30.332,1.1077,108.535,1.3147,0.6695,7.7685
30.207,1.1056,108.945,1.29605,0.67185,7.76895
30.152,1.1044,109.345,1.3046,0.6741,7.7644
30.082,1.1002,109.905,1.29915,0.6751,7.7633
30.126,1.09685,109.905,1.29315,0.6706,7.76115
30.102,1.0946,109.845,1.28835,0.6697,7.76475
30.068,1.0908,109.915,1.2897,0.6707,7.76335
30.032,1.0917,109.885,1.2969,0.6732,7.76805
30.037,1.08805,109.735,1.2975,0.67255,7.76855
30.051,1.08345,109.775,1.3052,0.67255,7.7672
30.056,1.084,109.865,1.3042,0.6726,7.76665
30.125,1.0828,109.765,1.2976,0.6686,7.7684
30.152,1.08,110.075,1.30015,0.66955,7.77105
30.254,1.0789,111.745,1.28955,0.66375,7.77715
30.403,1.07965,111.585,1.28955,0.6591,7.78995
30.472,1.0823,111.475,1.2929,0.65925,7.7927
30.402,1.0854,110.665,1.29505,0.66115,7.7886
30.383,1.08795,110.455,1.299,0.65775,7.79095
30.33,1.09285,110.03,1.29145,0.65645,7.7964
30.124,1.10845,108.375,1.27755,0.6566,7.7788
30.087,1.11255,108.025,1.2796,0.65635,7.78075
30.038,1.11675,107.375,1.2792,0.6599,7.76875
29.96,1.1132,107.27,1.2887,0.66275,7.77055
30.04,1.12395,105.845,1.297,0.6637,7.7718
30.13,1.14195,102.395,1.3165,0.655,7.76875
